,m2_construit,nb_pieces,nb_sdb,nb_etages,prix_achat_m2,travaux_necessaire,annee_construction,ascenseur,jardin,piscine,terrace,balcon,salle_rangement,espace_vert,parking,num_quartier,type_appartement,type_duplex,type_maison,type_penthouse
13163,63,1,1,0,4032,False,2006.0,True,False,True,False,False,True,True,False,7,True,False,False,False
13164,177,3,2,0,3672,False,1989.0,True,False,True,False,False,True,False,False,7,True,False,False,False
13167,60,2,1,0,2998,False,1980.0,True,False,False,False,False,False,False,False,7,True,False,False,False
13170,118,2,3,0,3559,False,2006.0,True,False,True,False,False,True,False,True,7,False,True,False,False
13171,65,3,1,0,2692,True,1965.0,True,False,False,True,False,False,False,False,7,True,False,False,False
13172,58,3,1,0,2569,False,1955.0,True,False,False,False,False,False,False,False,7,True,False,False,False
13173,35,1,1,0,5429,False,2008.0,True,False,False,False,False,True,False,False,7,True,False,False,False
13174,148,5,2,0,1284,False,1954.0,True,False,False,False,False,False,False,False,7,True,False,False,False
13175,70,3,1,0,2814,False,1955.0,True,False,False,True,False,False,False,False,7,True,False,False,False
13176,79,2,2,0,3354,False,1965.0,True,False,False,False,True,True,False,False,7,True,False,False,False
13177,70,3,2,0,2829,False,1965.0,True,False,False,False,False,False,False,False,7,False,True,False,False
13179,68,3,1,0,2191,False,1960.0,True,False,False,False,False,False,False,False,7,True,False,False,False
13180,77,3,1,0,2403,True,1964.0,True,False,False,False,False,False,False,False,7,True,False,False,False
13181,65,3,1,0,2354,True,1974.0,True,False,False,True,False,False,False,False,7,True,False,False,False
13185,75,3,2,0,2400,False,1979.0,True,False,False,True,False,False,False,False,7,True,False,False,False
13188,65,3,1,0,2354,True,1974.0,True,False,False,True,False,False,False,False,7,True,False,False,False
13198,67,1,1,0,2970,False,2006.0,True,False,False,False,False,False,False,False,7,True,False,False,False
13199,95,2,2,0,5253,False,2007.0,True,False,True,True,False,False,True,True,7,False,True,False,False
13205,123,4,1,0,2480,True,1954.0,True,False,False,True,False,False,True,False,7,True,False,False,False
13208,60,3,1,0,3083,False,1963.0,True,False,False,True,False,False,False,False,7,True,False,False,False
13209,152,4,3,0,4276,False,1999.0,True,False,True,False,False,True,True,True,7,True,False,False,False
13211,81,2,1,0,3599,True,1994.0,True,False,True,False,False,False,True,False,7,True,False,False,False
13212,80,2,2,0,3312,False,1970.0,True,False,False,True,False,False,False,True,7,True,False,False,False
13213,65,1,1,0,4615,False,1994.0,True,False,False,True,False,True,True,True,7,False,False,False,True
13214,74,2,1,0,2473,True,1960.0,True,False,False,True,False,False,False,False,7,True,False,False,False
13223,180,4,3,0,2778,False,2016.0,True,False,False,False,False,True,True,False,7,True,False,False,False
13228,32,1,1,0,3438,False,1980.0,True,False,False,False,False,False,False,False,7,True,False,False,False
13240,57,2,1,0,2807,True,1965.0,True,False,False,True,False,False,False,False,7,True,False,False,False
13242,60,1,1,0,2550,False,1971.0,True,False,False,False,False,False,False,False,7,True,False,False,False
13243,130,3,2,0,4000,True,1968.0,True,False,True,True,False,True,True,True,7,True,False,False,False
13249,63,3,1,0,2698,False,1966.0,True,False,False,False,True,False,False,False,7,True,False,False,False
13251,58,3,1,0,2172,True,1968.0,True,False,False,True,False,False,False,False,7,True,False,False,False
13252,55,1,1,0,3909,False,1953.0,True,False,False,False,False,False,False,False,7,False,False,False,True
13255,30,1,1,0,4530,False,2019.0,True,False,False,False,False,False,False,False,7,True,False,False,False
13256,30,1,1,0,4330,False,2019.0,True,False,False,False,False,False,False,False,7,True,False,False,False
13257,30,1,1,0,4497,False,2019.0,True,False,False,False,False,False,False,False,7,True,False,False,False
13260,56,1,1,0,2768,False,2008.0,True,False,False,False,False,True,False,True,7,True,False,False,False
13261,52,1,1,0,3327,False,2008.0,True,False,False,False,False,True,False,True,7,True,False,False,False
13262,95,2,2,0,4105,False,1969.0,True,False,False,False,False,False,False,False,7,True,False,False,False
13268,100,3,2,0,4250,False,2005.0,True,False,False,False,False,True,False,True,7,True,False,False,False
13277,60,2,1,0,2667,False,1965.0,True,False,False,False,True,False,True,False,7,True,False,False,False
13280,108,3,2,0,4398,False,1999.0,True,False,True,False,False,True,False,True,7,True,False,False,False
13284,50,1,1,0,3500,False,2018.0,True,False,False,False,False,True,False,False,7,True,False,False,False
13290,70,2,1,0,2500,False,1964.0,True,False,False,True,False,False,False,False,7,True,False,False,False
13296,100,3,1,0,2700,False,1970.0,True,False,False,True,True,False,False,False,7,True,False,False,False
13299,110,3,2,0,5455,True,1968.0,True,False,True,True,True,True,True,True,7,True,False,False,False
13315,53,1,1,0,3585,False,2005.0,True,False,False,False,True,True,False,False,7,True,False,False,False
13317,60,2,1,0,2750,False,1974.0,True,False,False,False,False,False,False,False,7,True,False,False,False
13319,148,4,2,0,4257,False,2000.0,True,False,True,True,False,True,True,True,7,False,False,False,True
13323,58,3,1,0,2397,False,1960.0,True,False,False,False,False,False,False,False,7,True,False,False,False
13328,74,2,1,0,2635,False,1970.0,True,False,False,True,False,False,False,False,7,True,False,False,False
13331,45,1,1,0,6778,False,2007.0,True,False,False,True,True,False,False,True,7,False,False,False,True
13345,51,2,1,0,2255,False,1960.0,True,False,False,False,False,False,False,False,7,True,False,False,False
13356,79,3,1,0,2215,False,1960.0,True,False,False,True,False,False,False,False,7,True,False,False,False
13377,76,3,1,0,2697,False,1965.0,True,False,False,False,False,False,False,False,7,True,False,False,False
13390,159,3,2,0,4088,True,1988.0,True,False,True,False,False,False,True,True,16,True,False,False,False
13391,60,1,1,0,3250,False,2007.0,True,False,False,True,True,False,False,False,7,True,False,False,False
13392,66,3,1,0,2364,False,1965.0,True,False,False,True,False,False,False,False,7,True,False,False,False
13396,59,2,1,0,2136,False,1960.0,False,False,False,False,False,False,False,False,7,True,False,False,False
13407,64,2,1,0,2594,False,1969.0,False,False,False,True,False,False,False,False,7,True,False,False,False
13408,76,3,1,0,2500,True,1965.0,True,False,False,True,False,False,False,False,7,True,False,False,False
13409,64,2,1,0,3359,True,1962.0,True,False,False,False,False,False,False,False,7,True,False,False,False
13413,46,1,1,0,3891,True,1960.0,False,False,False,True,False,False,False,False,7,True,False,False,False
13416,75,3,1,0,2733,True,1965.0,True,False,False,False,False,False,False,False,7,True,False,False,False
13417,100,3,2,0,2980,True,1960.0,True,False,False,True,True,False,False,False,7,True,False,False,False
13419,293,5,4,0,3549,False,1975.0,True,False,True,True,False,True,True,False,7,True,False,False,False
13422,64,1,1,0,3922,False,2009.0,True,False,False,False,False,True,False,False,7,True,False,False,False
13424,191,6,3,0,3010,True,1955.0,True,False,False,False,False,False,False,False,7,True,False,False,False
13427,64,2,1,0,3031,False,1969.0,True,False,False,True,False,False,False,False,7,True,False,False,False
13428,90,3,1,0,2778,False,1970.0,True,False,False,False,False,False,False,False,7,True,False,False,False
13430,71,2,1,0,3775,False,1970.0,True,False,False,True,False,False,False,False,7,True,False,False,False
13434,209,4,3,3,3923,False,1988.0,False,False,False,False,False,True,False,True,7,False,False,True,False
13437,65,2,1,0,2692,True,1980.0,True,False,False,True,False,False,False,False,7,True,False,False,False
13438,70,2,1,0,2500,False,1965.0,True,False,False,True,False,False,False,False,7,True,False,False,False
13439,107,2,1,0,2290,True,1965.0,True,False,False,False,False,False,False,False,7,True,False,False,False
13442,151,3,2,0,4305,False,1988.0,True,False,True,False,False,False,True,True,16,True,False,False,False
13445,98,3,2,0,2959,False,1978.0,True,False,False,True,False,False,False,False,7,True,False,False,False
13448,134,4,2,0,3485,False,2003.0,True,False,False,True,False,False,False,True,7,True,False,False,False
13449,60,3,1,0,2100,True,1960.0,True,False,False,False,False,False,False,False,7,True,False,False,False
13450,155,2,3,0,5097,False,1977.0,True,False,True,True,False,False,True,True,7,True,False,False,False
13452,72,2,1,0,3264,False,1975.0,True,False,False,False,False,True,False,False,7,True,False,False,False
13453,72,3,1,0,2472,False,1965.0,True,False,False,False,False,True,False,False,7,True,False,False,False
13454,90,3,2,0,5222,False,1970.0,True,False,True,False,False,False,True,False,7,True,False,False,False
13460,103,3,2,0,3883,False,1971.0,True,False,False,False,False,False,False,False,7,True,False,False,False
13461,64,3,1,0,1922,True,1961.0,True,False,False,False,False,False,False,False,7,True,False,False,False
13462,65,3,1,0,2369,True,1964.0,True,False,False,True,False,False,False,False,7,True,False,False,False
13463,65,2,1,0,2692,False,1965.0,True,False,False,True,False,False,False,False,7,True,False,False,False
13465,107,4,2,0,2897,True,1998.0,True,False,False,False,False,True,True,True,7,True,False,False,False
13467,110,3,1,0,1627,False,1970.0,True,False,False,True,True,False,False,False,7,True,False,False,False
13468,64,2,1,0,3078,True,1966.0,True,False,False,True,False,False,False,False,7,True,False,False,False
13470,105,3,2,0,2524,False,1996.0,True,False,False,False,False,False,False,False,7,True,False,False,False
13471,58,2,1,0,2586,False,1955.0,True,False,False,False,False,False,False,False,7,True,False,False,False
13475,210,4,3,0,4000,False,1975.0,True,False,True,False,False,True,True,True,7,True,False,False,False
13476,80,2,1,0,2288,False,1967.0,True,False,False,False,False,False,False,False,7,True,False,False,False
13477,52,2,1,0,2096,False,1965.0,True,False,False,False,False,False,False,False,7,True,False,False,False
13481,52,1,1,0,4827,False,2009.0,True,False,False,True,False,True,False,True,7,True,False,False,False
13482,96,3,1,0,2062,False,1960.0,True,False,False,False,False,False,True,False,7,False,True,False,False
13487,60,3,1,0,2300,False,1965.0,True,False,False,False,False,False,False,False,7,True,False,False,False
13488,81,2,1,0,2963,True,1955.0,True,False,False,True,True,False,False,False,7,True,False,False,False
13490,90,3,2,0,3667,False,1994.0,True,False,False,False,False,False,False,True,7,True,False,False,False
13491,41,1,1,0,3293,False,1975.0,True,False,False,False,False,False,False,False,7,True,False,False,False
13498,76,3,1,0,2763,False,1953.0,True,False,False,False,False,False,False,False,7,True,False,False,False
13500,146,4,2,0,4315,False,2001.0,True,False,True,True,False,True,True,True,7,False,False,False,True
13505,80,2,1,0,3150,False,1983.0,True,False,False,False,False,False,False,False,7,True,False,False,False
13509,59,3,1,0,2983,False,1970.0,True,False,False,True,False,False,False,False,7,True,False,False,False
13510,94,2,1,0,1222,False,1960.0,True,False,False,True,False,True,False,False,7,True,False,False,False
13512,64,2,1,0,2422,False,1965.0,True,False,False,False,False,False,False,False,7,True,False,False,False
13516,70,3,1,0,2929,False,1968.0,True,False,False,True,False,False,False,False,7,True,False,False,False
13522,76,3,1,0,2697,True,1965.0,True,False,False,True,False,False,False,False,7,True,False,False,False
13523,65,2,1,0,4308,False,1960.0,True,False,False,False,True,True,False,False,7,True,False,False,False
13531,119,3,2,0,3151,False,1970.0,True,False,False,True,False,True,False,True,7,True,False,False,False
13533,118,4,2,0,3178,False,1988.0,True,False,False,True,False,True,False,False,7,False,True,False,False
13534,82,2,1,0,2317,False,1961.0,True,False,False,False,False,False,False,False,7,True,False,False,False
13535,154,4,2,0,3110,False,1966.0,True,False,False,True,False,False,False,True,7,True,False,False,False
13536,208,4,4,0,1899,False,1977.0,True,False,True,True,True,False,True,True,7,True,False,False,False
13537,69,2,1,0,4638,False,1969.0,True,False,False,False,False,False,False,False,7,True,False,False,False
13538,47,1,1,0,6419,False,2007.0,True,False,True,False,False,False,True,True,7,True,False,False,False
13543,274,4,3,0,3099,True,1978.0,True,False,False,False,False,True,True,True,7,True,False,False,False
13544,79,3,1,0,2595,False,1965.0,True,False,False,False,True,False,False,False,7,True,False,False,False
13548,86,3,1,0,2849,False,1970.0,True,False,False,True,False,False,False,False,7,True,False,False,False
13550,100,3,1,0,2516,True,1976.0,True,False,False,True,False,False,False,False,7,True,False,False,False
13552,76,3,1,0,2592,False,1984.0,True,False,False,False,False,False,False,False,7,True,False,False,False
13553,54,3,1,0,2704,True,1974.0,True,False,False,False,True,False,False,False,7,True,False,False,False
13555,80,3,1,0,2250,False,1963.0,True,False,False,False,False,False,False,False,7,True,False,False,False
13562,170,2,2,0,3882,False,1994.0,True,False,True,True,False,False,False,True,7,False,True,False,False
13563,60,2,1,0,2733,False,1972.0,True,False,False,False,False,False,False,False,7,True,False,False,False
13564,70,3,1,0,2829,False,1966.0,True,False,False,False,False,False,False,False,7,True,False,False,False
13566,110,3,1,0,1627,False,1970.0,True,False,False,False,False,False,False,False,7,True,False,False,False
13567,105,4,2,0,3800,False,1982.0,True,False,False,True,False,False,False,True,7,True,False,False,False
13568,74,2,1,0,3054,False,1978.0,True,False,False,True,False,False,False,True,7,True,False,False,False
13569,110,3,1,0,1627,False,1970.0,True,False,False,True,False,False,False,False,7,True,False,False,False
13571,51,2,1,0,2941,False,1957.0,True,False,False,False,False,False,True,False,7,True,False,False,False
13573,160,1,1,0,2750,False,2008.0,True,False,True,True,False,True,True,True,7,False,True,False,False
13574,59,2,2,0,3966,False,1962.0,True,False,False,False,False,False,False,False,7,True,False,False,False
13577,70,2,1,0,3071,False,1970.0,True,False,False,False,True,False,False,False,7,True,False,False,False
13579,80,4,1,0,3688,False,1964.0,True,False,False,False,False,False,False,False,7,True,False,False,False
13582,115,4,2,0,2174,False,1970.0,True,False,False,True,False,True,False,False,7,True,False,False,False
13587,254,4,4,0,4724,False,1988.0,False,False,True,False,False,False,True,True,16,False,False,False,True
13594,75,3,1,0,2520,False,1960.0,True,False,False,False,False,False,False,False,7,True,False,False,False
13602,121,2,2,0,4050,False,1983.0,True,False,True,False,False,False,True,True,16,True,False,False,False
