,m2_construit,nb_pieces,prix_achat,prix_achat_m2,travaux_necessaire,jardin,piscine,terrace,balcon,salle_rangement,espace_vert,parking,num_quartier,type_appartement,type_duplex,type_maison,type_penthouse,nom_quartier
15915,53,1,195000,3679,False,False,False,True,False,False,False,False,3,False,False,False,True,Retiro
15916,70,3,235000,3357,False,False,False,False,False,False,False,False,3,True,False,False,False,Retiro
15917,56,2,129000,2304,True,False,False,False,False,False,False,False,3,True,False,False,False,Retiro
15918,75,3,144000,1920,False,False,False,True,True,False,False,False,3,True,False,False,False,Retiro
15919,102,3,240000,2353,False,False,False,False,False,False,False,False,3,True,False,False,False,Retiro
15920,60,3,107260,1788,False,False,False,False,False,False,False,False,3,True,False,False,False,Retiro
15921,63,3,117000,1857,True,False,False,False,False,False,False,False,3,True,False,False,False,Retiro
15922,69,2,199000,2884,False,False,False,False,False,False,False,False,3,True,False,False,False,Retiro
15923,80,3,319500,3994,False,False,False,False,False,False,False,False,3,True,False,False,False,Retiro
15924,103,3,140000,1359,False,False,False,False,False,False,False,False,3,True,False,False,False,Retiro
15925,64,3,127000,1984,False,False,False,True,False,False,False,False,3,True,False,False,False,Retiro
15926,84,2,150000,1786,False,False,False,True,False,False,False,False,3,True,False,False,False,Retiro
15927,85,3,185000,2176,False,False,False,True,True,False,False,False,3,True,False,False,False,Retiro
15928,87,3,140000,1609,True,False,False,True,False,False,False,False,3,True,False,False,False,Retiro
15929,33,1,160000,4848,False,False,False,False,False,False,False,False,3,True,False,False,False,Retiro
15930,170,5,317500,1868,True,False,False,False,False,False,False,True,3,False,False,True,False,Retiro
15931,102,3,279900,2744,False,False,True,True,False,True,False,True,3,True,False,False,False,Retiro
15932,77,3,145000,1883,True,False,False,True,False,False,False,False,3,True,False,False,False,Retiro
15933,270,4,349900,1296,True,False,False,False,False,False,False,False,3,True,False,False,False,Retiro
15934,53,2,127300,2402,False,False,False,False,False,False,False,False,3,True,False,False,False,Retiro
15935,95,3,139000,1463,False,False,False,False,False,False,False,False,3,True,False,False,False,Retiro
15936,71,3,134000,1887,False,False,False,True,False,False,False,False,3,True,False,False,False,Retiro
15937,71,2,150000,2113,False,False,False,False,True,False,True,True,3,True,False,False,False,Retiro
15938,85,2,243000,2859,False,False,False,True,False,True,True,True,3,False,False,False,True,Retiro
15940,72,3,133500,1854,False,False,False,False,False,False,False,False,3,True,False,False,False,Retiro
15941,50,1,180000,3600,False,False,True,False,False,True,True,True,3,True,False,False,False,Retiro
15942,94,4,170000,1809,True,False,False,True,False,False,False,False,3,True,False,False,False,Retiro
15943,89,3,230000,2584,True,False,False,True,False,False,False,False,3,True,False,False,False,Retiro
15944,89,3,230000,2584,True,False,False,True,False,False,False,False,3,True,False,False,False,Retiro
15945,152,4,449000,2954,False,False,False,True,True,True,True,True,3,True,False,False,False,Retiro
15946,70,3,139900,1999,False,False,False,False,False,False,False,False,3,True,False,False,False,Retiro
15947,94,4,170000,1809,True,False,False,False,False,False,False,False,3,True,False,False,False,Retiro
15948,59,2,118000,2000,False,False,False,False,False,False,False,False,3,True,False,False,False,Retiro
15949,80,3,115000,1438,False,False,False,False,False,False,False,False,3,True,False,False,False,Retiro
15950,100,3,290000,2900,False,False,False,False,False,False,False,True,3,True,False,False,False,Retiro
15951,116,2,300000,2586,False,False,True,True,False,True,True,True,3,True,False,False,False,Retiro
15952,81,3,125000,1543,False,False,False,True,False,False,False,False,3,True,False,False,False,Retiro
15953,139,3,333000,2396,False,False,True,True,True,True,True,True,3,True,False,False,False,Retiro
15954,86,3,127000,1477,False,False,False,True,False,False,False,False,3,True,False,False,False,Retiro
15955,62,3,105000,1694,False,False,False,True,False,False,False,False,3,True,False,False,False,Retiro
15956,94,2,231289,2461,False,False,True,False,False,True,False,True,3,True,False,False,False,Retiro
15957,106,3,257998,2434,False,False,True,False,False,True,False,True,3,True,False,False,False,Retiro
15958,106,3,255728,2413,False,False,True,False,False,True,False,True,3,True,False,False,False,Retiro
15959,94,2,229281,2439,False,False,True,False,False,True,False,True,3,True,False,False,False,Retiro
15960,100,3,305000,3050,False,False,True,True,False,True,False,True,3,True,False,False,False,Retiro
15961,89,2,260000,2921,False,False,True,True,False,True,True,True,3,True,False,False,False,Retiro
15962,87,2,263200,3025,False,False,True,False,False,True,True,True,3,True,False,False,False,Retiro
15963,65,3,119000,1831,False,False,False,True,False,False,False,False,3,True,False,False,False,Retiro
15964,51,2,109650,2150,False,False,False,False,False,False,False,False,3,True,False,False,False,Retiro
15965,85,3,155000,1824,False,False,False,True,False,False,False,False,3,True,False,False,False,Retiro
15966,68,2,125000,1838,False,False,False,True,False,False,False,False,3,True,False,False,False,Retiro
15967,45,2,93900,2087,False,False,False,True,False,False,False,False,3,True,False,False,False,Retiro
15968,88,3,169000,1920,False,False,False,True,False,False,False,False,3,True,False,False,False,Retiro
15969,107,4,325000,3037,False,False,False,True,True,False,False,False,3,True,False,False,False,Retiro
15970,66,3,136000,2061,False,False,False,True,False,False,False,False,3,True,False,False,False,Retiro
15971,89,2,155000,1742,False,False,False,True,True,False,False,False,3,True,False,False,False,Retiro
15972,98,3,249900,2550,False,False,False,True,False,False,False,False,3,True,False,False,False,Retiro
15973,63,2,109900,1744,True,False,False,True,False,False,False,False,3,True,False,False,False,Retiro
15974,68,2,261000,3838,False,False,False,True,False,False,False,False,3,False,False,False,True,Retiro
15975,75,2,168000,2240,False,False,False,True,False,False,False,False,3,True,False,False,False,Retiro
15976,95,3,248500,2616,False,False,False,False,False,False,False,False,3,True,False,False,False,Retiro
15977,75,3,115000,1533,False,False,False,True,False,True,False,False,3,True,False,False,False,Retiro
15978,87,1,225000,2586,False,False,False,True,False,False,False,False,3,False,False,False,True,Retiro
15979,107,3,615000,5748,False,False,True,False,False,True,False,True,3,True,False,False,False,Retiro
15980,65,2,119000,1831,True,False,False,True,False,False,False,False,3,True,False,False,False,Retiro
15981,98,3,215000,2194,False,False,False,True,False,True,False,False,3,True,False,False,False,Retiro
15982,80,3,163000,2038,False,False,False,False,False,False,True,False,3,True,False,False,False,Retiro
15983,75,2,135000,1800,False,False,False,True,False,False,False,False,3,True,False,False,False,Retiro
15984,72,2,138000,1917,True,False,False,False,False,False,False,False,3,True,False,False,False,Retiro
15985,59,2,125000,2119,False,False,False,True,True,True,False,False,3,True,False,False,False,Retiro
15986,55,2,135000,2455,True,False,False,True,False,False,False,False,3,True,False,False,False,Retiro
15987,104,2,450000,4327,False,False,True,True,False,True,True,True,3,False,False,False,True,Retiro
15988,94,4,170000,1809,True,False,False,True,False,False,False,False,3,True,False,False,False,Retiro
15989,59,2,118000,2000,False,False,False,False,False,False,False,False,3,True,False,False,False,Retiro
15990,59,2,118000,2000,False,False,False,False,False,False,False,False,3,True,False,False,False,Retiro
15991,78,2,170000,2179,False,False,False,True,False,False,False,False,3,True,False,False,False,Retiro
15992,96,3,269000,2802,False,False,False,False,False,False,False,False,3,False,False,True,False,Retiro
15993,77,3,172000,2234,False,False,False,False,False,False,False,False,3,True,False,False,False,Retiro
15994,73,2,168000,2301,False,False,False,False,False,False,False,False,3,True,False,False,False,Retiro
15995,73,2,168000,2301,False,False,False,True,False,False,False,False,3,True,False,False,False,Retiro
15996,45,2,104900,2331,False,False,False,True,False,False,False,False,3,True,False,False,False,Retiro
15997,67,3,154900,2312,True,False,False,False,False,False,False,False,3,True,False,False,False,Retiro
15998,65,3,140000,2154,False,False,False,True,True,False,False,False,3,True,False,False,False,Retiro
15999,55,2,98000,1782,True,False,False,False,False,False,False,False,3,True,False,False,False,Retiro
16000,58,2,139900,2412,False,False,False,False,False,False,False,False,3,True,False,False,False,Retiro
16001,61,3,159900,2621,False,False,False,True,False,True,False,False,3,True,False,False,False,Retiro
16002,58,2,149900,2584,False,False,False,False,True,False,False,False,3,True,False,False,False,Retiro
16003,87,2,220000,2529,False,False,False,True,False,False,False,False,3,True,False,False,False,Retiro
16004,57,3,125000,2193,True,False,False,False,True,False,False,False,3,True,False,False,False,Retiro
16005,65,2,100000,1538,False,False,False,True,False,False,False,False,3,True,False,False,False,Retiro
16006,97,3,235000,2423,False,False,False,False,False,False,False,False,3,True,False,False,False,Retiro
16007,69,2,155000,2246,False,False,False,False,False,True,False,False,3,True,False,False,False,Retiro
16008,76,3,236000,3105,False,False,False,False,False,True,False,True,3,True,False,False,False,Retiro
16009,50,3,96000,1920,False,False,False,True,False,False,False,False,3,True,False,False,False,Retiro
16010,59,3,129900,2202,False,False,False,False,False,True,False,False,3,True,False,False,False,Retiro
16011,66,3,140000,2121,False,False,False,True,False,False,False,False,3,True,False,False,False,Retiro
16012,68,2,195000,2868,True,False,False,True,False,False,False,False,3,True,False,False,False,Retiro
16013,66,3,170000,2576,True,False,False,False,True,False,False,False,3,True,False,False,False,Retiro
16014,95,2,159000,1674,True,False,False,True,False,False,False,False,3,True,False,False,False,Retiro
16015,49,2,108500,2214,True,False,False,False,False,False,False,False,3,True,False,False,False,Retiro
16016,65,2,140000,2154,False,False,False,False,False,False,False,False,3,True,False,False,False,Retiro
16017,81,3,161200,1990,True,False,False,False,False,False,False,False,3,True,False,False,False,Retiro
16018,70,3,136500,1950,False,False,False,False,False,False,False,False,3,True,False,False,False,Retiro
16019,65,2,120000,1846,False,False,False,False,False,True,False,False,3,True,False,False,False,Retiro
16020,163,4,408500,2506,False,False,False,True,False,True,False,False,3,True,False,False,False,Retiro
16021,130,3,298000,2292,False,False,False,False,False,False,False,True,3,True,False,False,False,Retiro
16022,73,1,175000,2397,False,False,True,False,False,True,False,True,3,True,False,False,False,Retiro
16023,60,1,175000,2917,False,False,True,False,False,False,False,False,3,True,False,False,False,Retiro
16024,124,3,275000,2218,False,False,True,False,False,False,False,False,3,True,False,False,False,Retiro
16025,124,3,287000,2315,False,False,True,False,False,False,False,False,3,True,False,False,False,Retiro
16026,113,2,245000,2168,False,False,True,False,False,False,False,False,3,True,False,False,False,Retiro
16027,132,3,295000,2235,False,False,True,True,False,False,False,False,3,True,False,False,False,Retiro
16028,92,2,395000,4293,False,False,True,True,False,False,False,False,3,False,False,False,True,Retiro
16029,60,1,170000,2833,False,False,True,False,False,False,False,False,3,True,False,False,False,Retiro
16030,145,3,340000,2345,False,False,True,True,False,False,False,False,3,True,False,False,False,Retiro
16031,132,3,309000,2341,False,False,True,False,False,False,False,False,3,True,False,False,False,Retiro
16032,60,1,181000,3017,False,False,True,False,False,False,False,False,3,True,False,False,False,Retiro
16033,145,3,325000,2241,False,False,True,True,False,False,False,False,3,True,False,False,False,Retiro
16034,132,3,316000,2394,False,False,True,True,False,False,False,False,3,True,False,False,False,Retiro
16035,60,1,165000,2750,False,False,True,False,False,False,False,False,3,True,False,False,False,Retiro
16036,145,3,332000,2290,False,False,True,True,False,False,False,False,3,True,False,False,False,Retiro
16037,124,3,281000,2266,False,False,True,False,False,False,False,False,3,True,False,False,False,Retiro
16038,145,3,318000,2193,False,False,True,True,False,False,False,False,3,True,False,False,False,Retiro
16039,100,3,270000,2700,False,False,False,True,False,False,False,False,3,True,False,False,False,Retiro
16040,60,1,180500,3008,False,False,True,False,False,True,True,False,3,True,False,False,False,Retiro
16041,60,2,104900,1748,False,False,False,True,False,False,False,False,3,True,False,False,False,Retiro
16042,111,3,175000,1577,False,False,False,False,True,False,False,False,3,True,False,False,False,Retiro
